# mu=0.3
# lamb=0
# N=20
# m=16
# dim=190
#T=10
#dt=0.01
0.25	0.25	0.249951	0.247211	0.180656	-0.177817	-0.17779	0.178635	0.178635	-0.17779	-0.177817	0.180656	0.247211	0.249951	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.249999	0.249947	0.247073	0.179104	-0.176124	-0.176095	0.177002	0.177002	-0.176095	-0.176124	0.179104	0.247073	0.249947	0.249999	0.25	0.25	0.25	0.25	0.25	
0.25	0.249999	0.249943	0.246931	0.177542	-0.174416	-0.174386	0.175357	0.175357	-0.174386	-0.174416	0.177542	0.246931	0.249943	0.249999	0.25	0.25	0.25	0.25	0.25	
0.25	0.249999	0.249939	0.246784	0.175972	-0.172695	-0.172663	0.173702	0.173702	-0.172663	-0.172695	0.175972	0.246784	0.249939	0.249999	0.25	0.25	0.25	0.25	0.25	
0.25	0.249999	0.249934	0.246632	0.174393	-0.170959	-0.170926	0.172037	0.172037	-0.170926	-0.170959	0.174393	0.246632	0.249934	0.249999	0.25	0.25	0.25	0.25	0.25	
0.25	0.249999	0.249929	0.246475	0.172806	-0.16921	-0.169175	0.170362	0.170362	-0.169175	-0.16921	0.172806	0.246475	0.249929	0.249999	0.25	0.25	0.25	0.25	0.25	
0.25	0.249999	0.249924	0.246313	0.171211	-0.167448	-0.167411	0.168678	0.168678	-0.167411	-0.167448	0.171211	0.246313	0.249924	0.249999	0.25	0.25	0.25	0.25	0.25	
0.25	0.249999	0.249919	0.246146	0.169608	-0.165673	-0.165634	0.166984	0.166984	-0.165634	-0.165673	0.169608	0.246146	0.249919	0.249999	0.25	0.25	0.25	0.25	0.25	
0.25	0.249999	0.249913	0.245973	0.167998	-0.163885	-0.163844	0.165282	0.165282	-0.163844	-0.163885	0.167998	0.245973	0.249913	0.249999	0.25	0.25	0.25	0.25	0.25	
0.25	0.249999	0.249907	0.245795	0.166382	-0.162084	-0.162042	0.163573	0.163573	-0.162042	-0.162084	0.166382	0.245795	0.249907	0.249999	0.25	0.25	0.25	0.25	0.25	
0.25	0.249999	0.249901	0.245612	0.164758	-0.160271	-0.160227	0.161855	0.161855	-0.160227	-0.160271	0.164758	0.245612	0.249901	0.249999	0.25	0.25	0.25	0.25	0.25	
0.25	0.249999	0.249894	0.245423	0.163129	-0.158446	-0.1584	0.16013	0.16013	-0.1584	-0.158446	0.163129	0.245423	0.249894	0.249999	0.25	0.25	0.25	0.25	0.25	
0.25	0.249999	0.249887	0.245228	0.161494	-0.156609	-0.156561	0.158398	0.158398	-0.156561	-0.156609	0.161494	0.245228	0.249887	0.249999	0.25	0.25	0.25	0.25	0.25	
0.25	0.249998	0.24988	0.245027	0.159854	-0.154761	-0.154711	0.156659	0.156659	-0.154711	-0.154761	0.159854	0.245027	0.24988	0.249998	0.25	0.25	0.25	0.25	0.25	
0.25	0.249998	0.249872	0.244821	0.158208	-0.152901	-0.15285	0.154914	0.154914	-0.15285	-0.152901	0.158208	0.244821	0.249872	0.249998	0.25	0.25	0.25	0.25	0.25	
