# mu=0.3
# lamb=0
# N=2
# m=0
# dim=2
#T=10
#dt=0.01
-0.494111	0.494111	
-0.492482	0.492482	
-0.490656	0.490656	
-0.488634	0.488634	
-0.486416	0.486416	
-0.484004	0.484004	
-0.481398	0.481398	
-0.4786	0.4786	
-0.47561	0.47561	
-0.47243	0.47243	
-0.469061	0.469061	
-0.465504	0.465504	
-0.461762	0.461762	
-0.457834	0.457834	
-0.453723	0.453723	
-0.449431	0.449431	
-0.444959	0.444959	
-0.440309	0.440309	
-0.435483	0.435483	
-0.430483	0.430483	
-0.425311	0.425311	
-0.419968	0.419968	
-0.414458	0.414458	
-0.408782	0.408782	
-0.402942	0.402942	
-0.396941	0.396941	
-0.390781	0.390781	
-0.384465	0.384465	
-0.377996	0.377996	
-0.371375	0.371375	
-0.364605	0.364605	
-0.35769	0.35769	
-0.350631	0.350631	
-0.343433	0.343433	
-0.336097	0.336097	
-0.328626	0.328626	
-0.321024	0.321024	
-0.313294	0.313294	
-0.305438	0.305438	
-0.29746	0.29746	
-0.289364	0.289364	
-0.281151	0.281151	
-0.272826	0.272826	
-0.264392	0.264392	
-0.255852	0.255852	
-0.24721	0.24721	
-0.238469	0.238469	
-0.229632	0.229632	
-0.220704	0.220704	
-0.211687	0.211687	
-0.202586	0.202586	
-0.193404	0.193404	
-0.184144	0.184144	
-0.174811	0.174811	
-0.165407	0.165407	
-0.155938	0.155938	
-0.146406	0.146406	
-0.136816	0.136816	
-0.127171	0.127171	
-0.117475	0.117475	
-0.107732	0.107732	
-0.097946	0.097946	
-0.0881208	0.0881208	
-0.0782603	0.0782603	
-0.0683686	0.0683686	
-0.0584495	0.0584495	
-0.0485071	0.0485071	
-0.0385452	0.0385452	
-0.0285679	0.0285679	
-0.0185792	0.0185792	
-0.00858305	0.00858305	
0.00141653	-0.00141653	
0.0114155	-0.0114155	
0.02141	-0.02141	
0.0313959	-0.0313959	
0.0413692	-0.0413692	
0.051326	-0.051326	
0.0612622	-0.0612622	
0.0711739	-0.0711739	
0.0810572	-0.0810572	
0.0909081	-0.0909081	
0.100723	-0.100723	
0.110497	-0.110497	
0.120227	-0.120227	
0.129909	-0.129909	
0.139539	-0.139539	
0.149113	-0.149113	
0.158627	-0.158627	
0.168078	-0.168078	
0.177462	-0.177462	
0.186775	-0.186775	
0.196013	-0.196013	
0.205173	-0.205173	
0.21425	-0.21425	
0.223242	-0.223242	
0.232145	-0.232145	
0.240955	-0.240955	
0.249668	-0.249668	
0.258282	-0.258282	
0.266792	-0.266792	
0.275196	-0.275196	
0.283489	-0.283489	
0.291669	-0.291669	
0.299733	-0.299733	
0.307676	-0.307676	
0.315497	-0.315497	
0.323191	-0.323191	
0.330756	-0.330756	
0.338189	-0.338189	
0.345486	-0.345486	
0.352645	-0.352645	
0.359664	-0.359664	
0.366538	-0.366538	
0.373266	-0.373266	
0.379844	-0.379844	
0.38627	-0.38627	
0.392542	-0.392542	
0.398657	-0.398657	
0.404613	-0.404613	
0.410407	-0.410407	
0.416036	-0.416036	
0.421499	-0.421499	
0.426794	-0.426794	
0.431917	-0.431917	
0.436868	-0.436868	
0.441645	-0.441645	
0.446244	-0.446244	
0.450666	-0.450666	
0.454906	-0.454906	
0.458965	-0.458965	
0.462841	-0.462841	
0.466531	-0.466531	
0.470035	-0.470035	
0.47335	-0.47335	
0.476476	-0.476476	
0.479412	-0.479412	
0.482156	-0.482156	
0.484707	-0.484707	
0.487064	-0.487064	
0.489227	-0.489227	
0.491193	-0.491193	
0.492964	-0.492964	
0.494537	-0.494537	
0.495912	-0.495912	
0.497089	-0.497089	
0.498067	-0.498067	
0.498846	-0.498846	
0.499425	-0.499425	
0.499805	-0.499805	
0.499984	-0.499984	
0.499964	-0.499964	
0.499743	-0.499743	
0.499323	-0.499323	
0.498703	-0.498703	
0.497884	-0.497884	
0.496865	-0.496865	
0.495648	-0.495648	
0.494232	-0.494232	
0.492619	-0.492619	
0.490809	-0.490809	
0.488802	-0.488802	
0.4866	-0.4866	
0.484203	-0.484203	
0.481613	-0.481613	
0.47883	-0.47883	
0.475855	-0.475855	
0.47269	-0.47269	
0.469336	-0.469336	
0.465794	-0.465794	
0.462066	-0.462066	
0.458154	-0.458154	
0.454057	-0.454057	
0.44978	-0.44978	
0.445322	-0.445322	
0.440686	-0.440686	
0.435874	-0.435874	
0.430888	-0.430888	
0.425729	-0.425729	
0.4204	-0.4204	
0.414903	-0.414903	
0.40924	-0.40924	
0.403413	-0.403413	
0.397425	-0.397425	
0.391278	-0.391278	
0.384974	-0.384974	
0.378516	-0.378516	
0.371907	-0.371907	
0.36515	-0.36515	
0.358246	-0.358246	
0.351199	-0.351199	
0.344011	-0.344011	
0.336686	-0.336686	
0.329226	-0.329226	
0.321634	-0.321634	
0.313914	-0.313914	
0.306068	-0.306068	
0.2981	-0.2981	
0.290013	-0.290013	
0.281809	-0.281809	
0.273493	-0.273493	
0.265067	-0.265067	
0.256536	-0.256536	
0.247902	-0.247902	
0.239168	-0.239168	
0.230339	-0.230339	
0.221418	-0.221418	
0.212408	-0.212408	
0.203314	-0.203314	
0.194138	-0.194138	
0.184884	-0.184884	
0.175557	-0.175557	
0.166159	-0.166159	
0.156694	-0.156694	
0.147167	-0.147167	
0.137582	-0.137582	
0.127941	-0.127941	
0.118249	-0.118249	
0.108509	-0.108509	
0.0987267	-0.0987267	
0.0889045	-0.0889045	
0.0790468	-0.0790468	
0.0691574	-0.0691574	
0.0592403	-0.0592403	
0.0492996	-0.0492996	
0.0393391	-0.0393391	
0.0293629	-0.0293629	
0.0193749	-0.0193749	
0.00937925	-0.00937925	
-0.000620202	0.000620202	
-0.0106194	0.0106194	
-0.0206144	0.0206144	
-0.0306011	0.0306011	
-0.0405755	0.0405755	
-0.0505338	0.0505338	
-0.0604718	0.0604718	
-0.0703856	0.0703856	
-0.0802713	0.0802713	
-0.0901249	0.0901249	
-0.0999424	0.0999424	
-0.10972	0.10972	
-0.119454	0.119454	
-0.12914	0.12914	
-0.138774	0.138774	
-0.148352	0.148352	
-0.157872	0.157872	
-0.167328	0.167328	
-0.176717	0.176717	
-0.186036	0.186036	
-0.19528	0.19528	
-0.204446	0.204446	
-0.213531	0.213531	
-0.22253	0.22253	
-0.23144	0.23144	
-0.240257	0.240257	
-0.248978	0.248978	
-0.2576	0.2576	
-0.266118	0.266118	
-0.274531	0.274531	
-0.282833	0.282833	
-0.291022	0.291022	
-0.299095	0.299095	
-0.307048	0.307048	
-0.314879	0.314879	
-0.322583	0.322583	
-0.330158	0.330158	
-0.337602	0.337602	
-0.34491	0.34491	
-0.35208	0.35208	
-0.35911	0.35911	
-0.365996	0.365996	
-0.372735	0.372735	
-0.379326	0.379326	
-0.385764	0.385764	
-0.392049	0.392049	
-0.398176	0.398176	
-0.404145	0.404145	
-0.409951	0.409951	
-0.415594	0.415594	
-0.42107	0.42107	
-0.426378	0.426378	
-0.431516	0.431516	
-0.436481	0.436481	
-0.441271	0.441271	
-0.445885	0.445885	
-0.45032	0.45032	
-0.454575	0.454575	
-0.458649	0.458649	
-0.462539	0.462539	
-0.466244	0.466244	
-0.469762	0.469762	
-0.473093	0.473093	
-0.476234	0.476234	
-0.479185	0.479185	
-0.481945	0.481945	
-0.484511	0.484511	
-0.486884	0.486884	
-0.489062	0.489062	
-0.491044	0.491044	
-0.49283	0.49283	
-0.494419	0.494419	
-0.49581	0.49581	
-0.497002	0.497002	
-0.497996	0.497996	
-0.498791	0.498791	
-0.499386	0.499386	
-0.499782	0.499782	
-0.499977	0.499977	
-0.499973	0.499973	
-0.499768	0.499768	
-0.499364	0.499364	
-0.49876	0.49876	
-0.497956	0.497956	
-0.496954	0.496954	
-0.495752	0.495752	
-0.494352	0.494352	
-0.492755	0.492755	
-0.49096	0.49096	
-0.488969	0.488969	
-0.486783	0.486783	
-0.484401	0.484401	
-0.481826	0.481826	
-0.479058	0.479058	
-0.476099	0.476099	
-0.472949	0.472949	
-0.46961	0.46961	
-0.466083	0.466083	
-0.46237	0.46237	
-0.458472	0.458472	
-0.45439	0.45439	
-0.450127	0.450127	
-0.445684	0.445684	
-0.441062	0.441062	
-0.436264	0.436264	
-0.431291	0.431291	
-0.426146	0.426146	
-0.420831	0.420831	
-0.415347	0.415347	
-0.409697	0.409697	
-0.403883	0.403883	
-0.397907	0.397907	
-0.391773	0.391773	
-0.385482	0.385482	
-0.379036	0.379036	
-0.372439	0.372439	
-0.365693	0.365693	
-0.358801	0.358801	
-0.351765	0.351765	
-0.344588	0.344588	
-0.337274	0.337274	
-0.329825	0.329825	
-0.322244	0.322244	
-0.314533	0.314533	
-0.306698	0.306698	
-0.298739	0.298739	
-0.290661	0.290661	
-0.282467	0.282467	
-0.274159	0.274159	
-0.265742	0.265742	
-0.257219	0.257219	
-0.248593	0.248593	
-0.239867	0.239867	
-0.231046	0.231046	
-0.222132	0.222132	
-0.213129	0.213129	
-0.204041	0.204041	
-0.194871	0.194871	
